"Area","Sektion","Station","year","week","day","Längdgr_std","length_group","netID","netID2","age"
"FM",2,36,1987,31,5,2,15.1,"FM.1987.36","FM.1987.31.5.2.36",3
"FM",2,36,1987,32,2,2,15.1,"FM.1987.36","FM.1987.32.2.2.36",4
"FM",2,36,1987,32,2,2,15.1,"FM.1987.36","FM.1987.32.2.2.36",3
"FM",2,36,1987,32,2,2,15.1,"FM.1987.36","FM.1987.32.2.2.36",3
"FM",2,36,1987,32,2,2,15.1,"FM.1987.36","FM.1987.32.2.2.36",4
"FM",2,36,1987,32,2,2,15.1,"FM.1987.36","FM.1987.32.2.2.36",4
"FM",2,36,1987,32,2,2,15.1,"FM.1987.36","FM.1987.32.2.2.36",3
"FM",2,36,1987,32,2,2,15.1,"FM.1987.36","FM.1987.32.2.2.36",3
"FM",2,36,1987,32,2,2,15.1,"FM.1987.36","FM.1987.32.2.2.36",3
"FM",2,36,1987,32,2,2,15.1,"FM.1987.36","FM.1987.32.2.2.36",3
"FM",2,36,1987,32,2,2,15.1,"FM.1987.36","FM.1987.32.2.2.36",3
"FM",2,36,1987,32,2,2,15.1,"FM.1987.36","FM.1987.32.2.2.36",4
"FM",2,36,1987,32,2,2,15.1,"FM.1987.36","FM.1987.32.2.2.36",4
"FM",2,36,1987,32,2,2,15.1,"FM.1987.36","FM.1987.32.2.2.36",3
"FM",2,36,1987,32,2,2,15.1,"FM.1987.36","FM.1987.32.2.2.36",4
"FM",2,36,1987,32,2,2,15.1,"FM.1987.36","FM.1987.32.2.2.36",3
"FM",2,36,1987,32,2,2,15.1,"FM.1987.36","FM.1987.32.2.2.36",3
"FM",2,36,1987,32,2,2,15.1,"FM.1987.36","FM.1987.32.2.2.36",3
"FM",2,36,1987,32,2,2,15.1,"FM.1987.36","FM.1987.32.2.2.36",3
"FM",2,36,1987,32,2,2,15.1,"FM.1987.36","FM.1987.32.2.2.36",3
"FM",2,36,1987,32,2,2,15.1,"FM.1987.36","FM.1987.32.2.2.36",3
"FM",2,36,1987,32,2,2,15.1,"FM.1987.36","FM.1987.32.2.2.36",3
"FM",2,36,1987,32,2,2,15.1,"FM.1987.36","FM.1987.32.2.2.36",4
"FM",2,36,1987,32,2,2,15.1,"FM.1987.36","FM.1987.32.2.2.36",4
"FM",2,36,1987,32,2,2,15.1,"FM.1987.36","FM.1987.32.2.2.36",3
"FM",2,36,1987,32,2,2,15.1,"FM.1987.36","FM.1987.32.2.2.36",3
"FM",2,36,1987,32,2,2,15.1,"FM.1987.36","FM.1987.32.2.2.36",3
"FM",2,36,1987,32,2,2,15.1,"FM.1987.36","FM.1987.32.2.2.36",3
"FM",2,36,1987,32,2,2,15.1,"FM.1987.36","FM.1987.32.2.2.36",3
"FM",2,36,1987,32,2,2,15.1,"FM.1987.36","FM.1987.32.2.2.36",3
"FM",2,36,1987,32,2,2,15.1,"FM.1987.36","FM.1987.32.2.2.36",3
"FM",2,36,1987,32,2,2,15.1,"FM.1987.36","FM.1987.32.2.2.36",3
"FM",2,36,1987,32,2,2,15.1,"FM.1987.36","FM.1987.32.2.2.36",3
"FM",2,36,1987,32,2,2,15.1,"FM.1987.36","FM.1987.32.2.2.36",4
"FM",2,36,1987,32,2,2,15.1,"FM.1987.36","FM.1987.32.2.2.36",4
"FM",2,36,1987,32,2,2,15.1,"FM.1987.36","FM.1987.32.2.2.36",3
"FM",2,36,1987,32,2,2,15.1,"FM.1987.36","FM.1987.32.2.2.36",4
"FM",2,36,1987,32,2,2,15.1,"FM.1987.36","FM.1987.32.2.2.36",3
"FM",2,36,1987,32,2,2,15.1,"FM.1987.36","FM.1987.32.2.2.36",3
"FM",2,36,1987,32,2,2,15.1,"FM.1987.36","FM.1987.32.2.2.36",3
"FM",2,36,1987,32,2,2,15.1,"FM.1987.36","FM.1987.32.2.2.36",4
"FM",2,36,1987,32,2,2,15.1,"FM.1987.36","FM.1987.32.2.2.36",2
"FM",2,36,1987,32,2,2,15.1,"FM.1987.36","FM.1987.32.2.2.36",3
"FM",2,36,1987,32,5,2,15.1,"FM.1987.36","FM.1987.32.5.2.36",3
"FM",2,36,1987,32,5,2,15.1,"FM.1987.36","FM.1987.32.5.2.36",4
"FM",2,36,1987,32,5,2,15.1,"FM.1987.36","FM.1987.32.5.2.36",4
"FM",2,36,1987,32,5,2,15.1,"FM.1987.36","FM.1987.32.5.2.36",3
"FM",2,36,1987,32,5,2,15.1,"FM.1987.36","FM.1987.32.5.2.36",3
"FM",2,36,1987,32,5,2,15.1,"FM.1987.36","FM.1987.32.5.2.36",3
"FM",2,36,1987,32,5,2,15.1,"FM.1987.36","FM.1987.32.5.2.36",3
"FM",2,36,1987,32,5,2,15.1,"FM.1987.36","FM.1987.32.5.2.36",3
"FM",2,36,1987,32,5,2,15.1,"FM.1987.36","FM.1987.32.5.2.36",2
"FM",2,36,1987,32,5,2,15.1,"FM.1987.36","FM.1987.32.5.2.36",3
"FM",2,36,1987,32,5,2,15.1,"FM.1987.36","FM.1987.32.5.2.36",4
"FM",2,36,1987,32,5,2,15.1,"FM.1987.36","FM.1987.32.5.2.36",3
"FM",2,36,1987,32,5,2,15.1,"FM.1987.36","FM.1987.32.5.2.36",3
"FM",2,36,1987,32,5,2,15.1,"FM.1987.36","FM.1987.32.5.2.36",3
"FM",2,36,1987,32,5,2,15.1,"FM.1987.36","FM.1987.32.5.2.36",3
"FM",2,36,1987,32,5,2,15.1,"FM.1987.36","FM.1987.32.5.2.36",3
"FM",2,36,1987,32,5,2,15.1,"FM.1987.36","FM.1987.32.5.2.36",4
"FM",2,36,1987,32,5,2,15.1,"FM.1987.36","FM.1987.32.5.2.36",3
"FM",2,36,1987,32,5,2,15.1,"FM.1987.36","FM.1987.32.5.2.36",4
"FM",2,36,1987,32,5,2,15.1,"FM.1987.36","FM.1987.32.5.2.36",3
"FM",2,36,1987,32,5,2,15.1,"FM.1987.36","FM.1987.32.5.2.36",5
"FM",2,36,1987,33,2,2,15.1,"FM.1987.36","FM.1987.33.2.2.36",3
"FM",2,36,1987,33,2,2,15.1,"FM.1987.36","FM.1987.33.2.2.36",3
"FM",2,36,1987,33,2,2,15.1,"FM.1987.36","FM.1987.33.2.2.36",3
"FM",2,36,1987,33,2,2,15.1,"FM.1987.36","FM.1987.33.2.2.36",3
"FM",2,36,1987,33,2,2,15.1,"FM.1987.36","FM.1987.33.2.2.36",3
"FM",2,36,1987,33,2,2,15.1,"FM.1987.36","FM.1987.33.2.2.36",3
"FM",2,36,1987,33,2,2,15.1,"FM.1987.36","FM.1987.33.2.2.36",4
"FM",2,36,1987,33,2,2,15.1,"FM.1987.36","FM.1987.33.2.2.36",3
"FM",2,36,1987,33,2,2,15.1,"FM.1987.36","FM.1987.33.2.2.36",3
"FM",2,36,1987,33,2,2,15.1,"FM.1987.36","FM.1987.33.2.2.36",3
"FM",2,36,1987,33,2,2,15.1,"FM.1987.36","FM.1987.33.2.2.36",4
"FM",2,36,1987,33,4,2,15.1,"FM.1987.36","FM.1987.33.4.2.36",3
"FM",2,36,1987,33,4,2,15.1,"FM.1987.36","FM.1987.33.4.2.36",3
"FM",2,36,1988,31,2,2,15.1,"FM.1988.36","FM.1988.31.2.2.36",4
"FM",2,36,1988,31,2,2,15.1,"FM.1988.36","FM.1988.31.2.2.36",3
"FM",2,36,1988,31,2,2,15.1,"FM.1988.36","FM.1988.31.2.2.36",3
"FM",2,36,1988,31,2,2,15.1,"FM.1988.36","FM.1988.31.2.2.36",3
"FM",2,36,1988,31,2,2,15.1,"FM.1988.36","FM.1988.31.2.2.36",3
"FM",2,36,1988,31,2,2,15.1,"FM.1988.36","FM.1988.31.2.2.36",3
"FM",2,36,1988,31,2,2,15.1,"FM.1988.36","FM.1988.31.2.2.36",4
"FM",2,36,1988,31,2,2,15.1,"FM.1988.36","FM.1988.31.2.2.36",3
"FM",2,36,1988,31,2,2,15.1,"FM.1988.36","FM.1988.31.2.2.36",3
"FM",2,36,1988,31,2,2,15.1,"FM.1988.36","FM.1988.31.2.2.36",4
"FM",2,36,1988,31,2,2,15.1,"FM.1988.36","FM.1988.31.2.2.36",3
"FM",2,36,1988,31,2,2,15.1,"FM.1988.36","FM.1988.31.2.2.36",3
"FM",2,36,1988,31,2,2,15.1,"FM.1988.36","FM.1988.31.2.2.36",4
"FM",2,36,1988,31,2,2,15.1,"FM.1988.36","FM.1988.31.2.2.36",3
"FM",2,36,1988,31,2,2,15.1,"FM.1988.36","FM.1988.31.2.2.36",3
"FM",2,36,1988,31,2,2,15.1,"FM.1988.36","FM.1988.31.2.2.36",3
"FM",2,36,1988,31,2,2,15.1,"FM.1988.36","FM.1988.31.2.2.36",4
"FM",2,36,1988,31,2,2,15.1,"FM.1988.36","FM.1988.31.2.2.36",2
"FM",2,36,1988,31,2,2,15.1,"FM.1988.36","FM.1988.31.2.2.36",4
"FM",2,36,1988,31,2,2,15.1,"FM.1988.36","FM.1988.31.2.2.36",3
"FM",2,36,1988,31,2,2,15.1,"FM.1988.36","FM.1988.31.2.2.36",3
"FM",2,36,1988,31,2,2,15.1,"FM.1988.36","FM.1988.31.2.2.36",3
"FM",2,36,1988,31,2,2,15.1,"FM.1988.36","FM.1988.31.2.2.36",3
"FM",2,36,1988,31,2,2,15.1,"FM.1988.36","FM.1988.31.2.2.36",3
"FM",2,36,1988,31,5,2,15.1,"FM.1988.36","FM.1988.31.5.2.36",3
"FM",2,36,1988,31,5,2,15.1,"FM.1988.36","FM.1988.31.5.2.36",3
"FM",2,36,1988,31,5,2,15.1,"FM.1988.36","FM.1988.31.5.2.36",3
"FM",2,36,1988,31,5,2,15.1,"FM.1988.36","FM.1988.31.5.2.36",4
"FM",2,36,1988,31,5,2,15.1,"FM.1988.36","FM.1988.31.5.2.36",4
"FM",2,36,1988,31,5,2,15.1,"FM.1988.36","FM.1988.31.5.2.36",4
"FM",2,36,1988,31,5,2,15.1,"FM.1988.36","FM.1988.31.5.2.36",3
"FM",2,36,1988,31,5,2,15.1,"FM.1988.36","FM.1988.31.5.2.36",3
"FM",2,36,1988,32,4,2,15.1,"FM.1988.36","FM.1988.32.4.2.36",4
"FM",2,36,1988,32,4,2,15.1,"FM.1988.36","FM.1988.32.4.2.36",3
"FM",2,36,1988,32,4,2,15.1,"FM.1988.36","FM.1988.32.4.2.36",3
"FM",2,36,1988,32,5,2,15.1,"FM.1988.36","FM.1988.32.5.2.36",3
"FM",2,36,1988,32,5,2,15.1,"FM.1988.36","FM.1988.32.5.2.36",3
"FM",2,36,1988,32,5,2,15.1,"FM.1988.36","FM.1988.32.5.2.36",3
"FM",2,36,1988,32,5,2,15.1,"FM.1988.36","FM.1988.32.5.2.36",3
"FM",2,36,1988,33,2,2,15.1,"FM.1988.36","FM.1988.33.2.2.36",3
"FM",2,36,1988,33,2,2,15.1,"FM.1988.36","FM.1988.33.2.2.36",4
"FM",2,36,1988,33,4,2,15.1,"FM.1988.36","FM.1988.33.4.2.36",4
"FM",2,36,1988,33,4,2,15.1,"FM.1988.36","FM.1988.33.4.2.36",3
"FM",2,36,1988,33,4,2,15.1,"FM.1988.36","FM.1988.33.4.2.36",3
"FM",2,36,1988,33,4,2,15.1,"FM.1988.36","FM.1988.33.4.2.36",3
"FM",2,36,1988,33,4,2,15.1,"FM.1988.36","FM.1988.33.4.2.36",3
"FM",2,36,1989,30,2,2,15.1,"FM.1989.36","FM.1989.30.2.2.36",4
"FM",2,36,1989,30,2,2,15.1,"FM.1989.36","FM.1989.30.2.2.36",3
"FM",2,36,1989,30,2,2,15.1,"FM.1989.36","FM.1989.30.2.2.36",3
"FM",2,36,1989,30,2,2,15.1,"FM.1989.36","FM.1989.30.2.2.36",3
"FM",2,36,1989,30,2,2,15.1,"FM.1989.36","FM.1989.30.2.2.36",3
"FM",2,36,1989,30,2,2,15.1,"FM.1989.36","FM.1989.30.2.2.36",2
"FM",2,36,1989,30,2,2,15.1,"FM.1989.36","FM.1989.30.2.2.36",3
"FM",2,36,1989,30,2,2,15.1,"FM.1989.36","FM.1989.30.2.2.36",3
"FM",2,36,1989,30,2,2,15.1,"FM.1989.36","FM.1989.30.2.2.36",3
"FM",2,36,1989,30,2,2,15.1,"FM.1989.36","FM.1989.30.2.2.36",3
"FM",2,36,1989,30,2,2,15.1,"FM.1989.36","FM.1989.30.2.2.36",3
"FM",2,36,1989,30,2,2,15.1,"FM.1989.36","FM.1989.30.2.2.36",3
"FM",2,36,1989,30,2,2,15.1,"FM.1989.36","FM.1989.30.2.2.36",3
"FM",2,36,1989,30,2,2,15.1,"FM.1989.36","FM.1989.30.2.2.36",3
"FM",2,36,1989,30,2,2,15.1,"FM.1989.36","FM.1989.30.2.2.36",4
"FM",2,36,1989,30,2,2,15.1,"FM.1989.36","FM.1989.30.2.2.36",3
"FM",2,36,1989,30,2,2,15.1,"FM.1989.36","FM.1989.30.2.2.36",3
"FM",2,36,1989,30,2,2,15.1,"FM.1989.36","FM.1989.30.2.2.36",3
"FM",2,36,1989,30,2,2,15.1,"FM.1989.36","FM.1989.30.2.2.36",4
"FM",2,36,1989,30,2,2,15.1,"FM.1989.36","FM.1989.30.2.2.36",5
"FM",2,36,1989,30,2,2,15.1,"FM.1989.36","FM.1989.30.2.2.36",3
"FM",2,36,1989,30,2,2,15.1,"FM.1989.36","FM.1989.30.2.2.36",3
"FM",2,36,1989,30,2,2,15.1,"FM.1989.36","FM.1989.30.2.2.36",4
"FM",2,36,1989,30,2,2,15.1,"FM.1989.36","FM.1989.30.2.2.36",3
"FM",2,36,1989,30,2,2,15.1,"FM.1989.36","FM.1989.30.2.2.36",3
"FM",2,36,1989,30,2,2,15.1,"FM.1989.36","FM.1989.30.2.2.36",2
"FM",2,36,1989,30,2,2,15.1,"FM.1989.36","FM.1989.30.2.2.36",3
"FM",2,36,1989,30,2,2,15.1,"FM.1989.36","FM.1989.30.2.2.36",3
"FM",2,36,1989,30,2,2,15.1,"FM.1989.36","FM.1989.30.2.2.36",2
"FM",2,36,1989,30,2,2,15.1,"FM.1989.36","FM.1989.30.2.2.36",4
"FM",2,36,1989,30,2,2,15.1,"FM.1989.36","FM.1989.30.2.2.36",3
"FM",2,36,1989,30,2,2,15.1,"FM.1989.36","FM.1989.30.2.2.36",3
"FM",2,36,1989,30,2,2,15.1,"FM.1989.36","FM.1989.30.2.2.36",3
"FM",2,36,1989,30,2,2,15.1,"FM.1989.36","FM.1989.30.2.2.36",3
"FM",2,36,1989,30,2,2,15.1,"FM.1989.36","FM.1989.30.2.2.36",4
"FM",2,36,1989,30,2,2,15.1,"FM.1989.36","FM.1989.30.2.2.36",3
"FM",2,36,1989,30,2,2,15.1,"FM.1989.36","FM.1989.30.2.2.36",3
"FM",2,36,1989,30,2,2,15.1,"FM.1989.36","FM.1989.30.2.2.36",3
"FM",2,36,1989,30,2,2,15.1,"FM.1989.36","FM.1989.30.2.2.36",3
"FM",2,36,1989,30,2,2,15.1,"FM.1989.36","FM.1989.30.2.2.36",3
"FM",2,36,1989,30,2,2,15.1,"FM.1989.36","FM.1989.30.2.2.36",4
"FM",2,36,1989,30,2,2,15.1,"FM.1989.36","FM.1989.30.2.2.36",5
"FM",2,36,1989,30,2,2,15.1,"FM.1989.36","FM.1989.30.2.2.36",3
"FM",2,36,1989,30,2,2,15.1,"FM.1989.36","FM.1989.30.2.2.36",3
"FM",2,36,1989,30,2,2,15.1,"FM.1989.36","FM.1989.30.2.2.36",3
"FM",2,36,1989,30,2,2,15.1,"FM.1989.36","FM.1989.30.2.2.36",3
"FM",2,36,1989,30,2,2,15.1,"FM.1989.36","FM.1989.30.2.2.36",3
"FM",2,36,1989,30,2,2,15.1,"FM.1989.36","FM.1989.30.2.2.36",4
"FM",2,36,1989,30,2,2,15.1,"FM.1989.36","FM.1989.30.2.2.36",3
"FM",2,36,1989,30,2,2,15.1,"FM.1989.36","FM.1989.30.2.2.36",4
"FM",2,36,1989,30,2,2,15.1,"FM.1989.36","FM.1989.30.2.2.36",3
"FM",2,36,1989,30,2,2,15.1,"FM.1989.36","FM.1989.30.2.2.36",4
"FM",2,36,1989,30,2,2,15.1,"FM.1989.36","FM.1989.30.2.2.36",3
"FM",2,36,1989,30,3,2,15.1,"FM.1989.36","FM.1989.30.3.2.36",3
"FM",2,36,1989,30,3,2,15.1,"FM.1989.36","FM.1989.30.3.2.36",4
"FM",2,36,1989,30,3,2,15.1,"FM.1989.36","FM.1989.30.3.2.36",3
"FM",2,36,1989,30,3,2,15.1,"FM.1989.36","FM.1989.30.3.2.36",3
"FM",2,36,1989,30,3,2,15.1,"FM.1989.36","FM.1989.30.3.2.36",4
"FM",2,36,1989,30,3,2,15.1,"FM.1989.36","FM.1989.30.3.2.36",3
"FM",2,36,1989,30,3,2,15.1,"FM.1989.36","FM.1989.30.3.2.36",3
"FM",2,36,1989,30,3,2,15.1,"FM.1989.36","FM.1989.30.3.2.36",3
"FM",2,36,1989,30,3,2,15.1,"FM.1989.36","FM.1989.30.3.2.36",4
"FM",2,36,1989,30,3,2,15.1,"FM.1989.36","FM.1989.30.3.2.36",3
"FM",2,36,1989,30,3,2,15.1,"FM.1989.36","FM.1989.30.3.2.36",5
"FM",2,36,1989,30,3,2,15.1,"FM.1989.36","FM.1989.30.3.2.36",3
"FM",2,36,1989,30,3,2,15.1,"FM.1989.36","FM.1989.30.3.2.36",3
"FM",2,36,1989,30,3,2,15.1,"FM.1989.36","FM.1989.30.3.2.36",2
"FM",2,36,1989,30,3,2,15.1,"FM.1989.36","FM.1989.30.3.2.36",3
"FM",2,36,1989,30,3,2,15.1,"FM.1989.36","FM.1989.30.3.2.36",5
"FM",2,36,1989,30,3,2,15.1,"FM.1989.36","FM.1989.30.3.2.36",3
"FM",2,36,1989,30,3,2,15.1,"FM.1989.36","FM.1989.30.3.2.36",3
"FM",2,36,1989,30,3,2,15.1,"FM.1989.36","FM.1989.30.3.2.36",3
"FM",2,36,1989,30,3,2,15.1,"FM.1989.36","FM.1989.30.3.2.36",3
"FM",2,36,1989,30,3,2,15.1,"FM.1989.36","FM.1989.30.3.2.36",4
"FM",2,36,1989,30,3,2,15.1,"FM.1989.36","FM.1989.30.3.2.36",3
"FM",2,36,1989,30,3,2,15.1,"FM.1989.36","FM.1989.30.3.2.36",3
"FM",2,36,1989,30,3,2,15.1,"FM.1989.36","FM.1989.30.3.2.36",4
"FM",2,36,1989,30,3,2,15.1,"FM.1989.36","FM.1989.30.3.2.36",3
"FM",2,36,1989,30,3,2,15.1,"FM.1989.36","FM.1989.30.3.2.36",3
"FM",2,36,1989,30,3,2,15.1,"FM.1989.36","FM.1989.30.3.2.36",2
"FM",2,36,1989,30,3,2,15.1,"FM.1989.36","FM.1989.30.3.2.36",3
"FM",2,36,1989,30,3,2,15.1,"FM.1989.36","FM.1989.30.3.2.36",3
"FM",2,36,1989,30,3,2,15.1,"FM.1989.36","FM.1989.30.3.2.36",4
"FM",2,36,1989,30,3,2,15.1,"FM.1989.36","FM.1989.30.3.2.36",5
"FM",2,36,1989,30,3,2,15.1,"FM.1989.36","FM.1989.30.3.2.36",3
"FM",2,36,1989,30,3,2,15.1,"FM.1989.36","FM.1989.30.3.2.36",4
"FM",2,36,1989,30,3,2,15.1,"FM.1989.36","FM.1989.30.3.2.36",3
"FM",2,36,1989,30,3,2,15.1,"FM.1989.36","FM.1989.30.3.2.36",3
"FM",2,36,1989,30,3,2,15.1,"FM.1989.36","FM.1989.30.3.2.36",3
"FM",2,36,1989,30,3,2,15.1,"FM.1989.36","FM.1989.30.3.2.36",3
"FM",2,36,1989,30,3,2,15.1,"FM.1989.36","FM.1989.30.3.2.36",4
"FM",2,36,1989,30,3,2,15.1,"FM.1989.36","FM.1989.30.3.2.36",3
"FM",2,36,1989,30,3,2,15.1,"FM.1989.36","FM.1989.30.3.2.36",4
"FM",2,36,1989,30,3,2,15.1,"FM.1989.36","FM.1989.30.3.2.36",3
"FM",2,36,1989,30,3,2,15.1,"FM.1989.36","FM.1989.30.3.2.36",5
"FM",2,36,1989,30,3,2,15.1,"FM.1989.36","FM.1989.30.3.2.36",3
"FM",2,36,1989,30,3,2,15.1,"FM.1989.36","FM.1989.30.3.2.36",5
"FM",2,36,1989,30,3,2,15.1,"FM.1989.36","FM.1989.30.3.2.36",4
"FM",2,36,1989,30,3,2,15.1,"FM.1989.36","FM.1989.30.3.2.36",3
"FM",2,36,1989,30,3,2,15.1,"FM.1989.36","FM.1989.30.3.2.36",3
"FM",2,36,1989,30,3,2,15.1,"FM.1989.36","FM.1989.30.3.2.36",4
"FM",2,36,1989,30,3,2,15.1,"FM.1989.36","FM.1989.30.3.2.36",3
"FM",2,36,1989,30,3,2,15.1,"FM.1989.36","FM.1989.30.3.2.36",3
"FM",2,36,1989,30,3,2,15.1,"FM.1989.36","FM.1989.30.3.2.36",4
"FM",2,36,1989,30,3,2,15.1,"FM.1989.36","FM.1989.30.3.2.36",4
"FM",2,36,1989,30,3,2,15.1,"FM.1989.36","FM.1989.30.3.2.36",4
"FM",2,36,1989,30,3,2,15.1,"FM.1989.36","FM.1989.30.3.2.36",3
"FM",2,36,1989,30,3,2,15.1,"FM.1989.36","FM.1989.30.3.2.36",3
"FM",2,36,1989,30,3,2,15.1,"FM.1989.36","FM.1989.30.3.2.36",2
"FM",2,36,1989,30,3,2,15.1,"FM.1989.36","FM.1989.30.3.2.36",3
"FM",2,36,1989,30,3,2,15.1,"FM.1989.36","FM.1989.30.3.2.36",3
"FM",2,36,1989,30,3,2,15.1,"FM.1989.36","FM.1989.30.3.2.36",3
"FM",2,36,1989,30,3,2,15.1,"FM.1989.36","FM.1989.30.3.2.36",3
"FM",2,36,1989,30,3,2,15.1,"FM.1989.36","FM.1989.30.3.2.36",5
"FM",2,36,1989,30,3,2,15.1,"FM.1989.36","FM.1989.30.3.2.36",3
"FM",2,36,1989,30,3,2,15.1,"FM.1989.36","FM.1989.30.3.2.36",3
"FM",2,36,1989,30,3,2,15.1,"FM.1989.36","FM.1989.30.3.2.36",3
"FM",2,36,1989,30,3,2,15.1,"FM.1989.36","FM.1989.30.3.2.36",4
"FM",2,36,1989,30,3,2,15.1,"FM.1989.36","FM.1989.30.3.2.36",3
"FM",2,36,1989,30,3,2,15.1,"FM.1989.36","FM.1989.30.3.2.36",3
"FM",2,36,1989,30,3,2,15.1,"FM.1989.36","FM.1989.30.3.2.36",5
"FM",2,36,1989,30,3,2,15.1,"FM.1989.36","FM.1989.30.3.2.36",4
"FM",2,36,1989,30,3,2,15.1,"FM.1989.36","FM.1989.30.3.2.36",3
"FM",2,36,1989,30,4,2,15.1,"FM.1989.36","FM.1989.30.4.2.36",3
"FM",2,36,1989,30,4,2,15.1,"FM.1989.36","FM.1989.30.4.2.36",3
"FM",2,36,1989,30,4,2,15.1,"FM.1989.36","FM.1989.30.4.2.36",3
"FM",2,36,1989,30,4,2,15.1,"FM.1989.36","FM.1989.30.4.2.36",4
"FM",2,36,1989,30,4,2,15.1,"FM.1989.36","FM.1989.30.4.2.36",3
"FM",2,36,1989,30,4,2,15.1,"FM.1989.36","FM.1989.30.4.2.36",3
"FM",2,36,1989,30,4,2,15.1,"FM.1989.36","FM.1989.30.4.2.36",3
"FM",2,36,1989,30,4,2,15.1,"FM.1989.36","FM.1989.30.4.2.36",3
"FM",2,36,1989,30,4,2,15.1,"FM.1989.36","FM.1989.30.4.2.36",3
"FM",2,36,1989,30,4,2,15.1,"FM.1989.36","FM.1989.30.4.2.36",4
"FM",2,36,1989,30,4,2,15.1,"FM.1989.36","FM.1989.30.4.2.36",3
"FM",2,36,1989,30,4,2,15.1,"FM.1989.36","FM.1989.30.4.2.36",4
"FM",2,36,1989,30,4,2,15.1,"FM.1989.36","FM.1989.30.4.2.36",3
"FM",2,36,1989,30,4,2,15.1,"FM.1989.36","FM.1989.30.4.2.36",4
"FM",2,36,1989,30,4,2,15.1,"FM.1989.36","FM.1989.30.4.2.36",3
"FM",2,36,1989,30,4,2,15.1,"FM.1989.36","FM.1989.30.4.2.36",3
"FM",2,36,1989,30,4,2,15.1,"FM.1989.36","FM.1989.30.4.2.36",4
"FM",2,36,1989,30,4,2,15.1,"FM.1989.36","FM.1989.30.4.2.36",3
"FM",2,36,1989,30,4,2,15.1,"FM.1989.36","FM.1989.30.4.2.36",3
"FM",2,36,1989,30,4,2,15.1,"FM.1989.36","FM.1989.30.4.2.36",3
"FM",2,36,1989,30,4,2,15.1,"FM.1989.36","FM.1989.30.4.2.36",3
"FM",2,36,1989,30,4,2,15.1,"FM.1989.36","FM.1989.30.4.2.36",3
"FM",2,36,1989,30,4,2,15.1,"FM.1989.36","FM.1989.30.4.2.36",3
"FM",2,36,1989,30,4,2,15.1,"FM.1989.36","FM.1989.30.4.2.36",4
"FM",2,36,1989,30,4,2,15.1,"FM.1989.36","FM.1989.30.4.2.36",4
"FM",2,36,1989,30,4,2,15.1,"FM.1989.36","FM.1989.30.4.2.36",4
"FM",2,36,1989,30,4,2,15.1,"FM.1989.36","FM.1989.30.4.2.36",4
"FM",2,36,1989,30,4,2,15.1,"FM.1989.36","FM.1989.30.4.2.36",3
"FM",2,36,1989,30,4,2,15.1,"FM.1989.36","FM.1989.30.4.2.36",3
"FM",2,36,1989,30,4,2,15.1,"FM.1989.36","FM.1989.30.4.2.36",3
"FM",2,36,1989,30,4,2,15.1,"FM.1989.36","FM.1989.30.4.2.36",3
"FM",2,36,1989,30,4,2,15.1,"FM.1989.36","FM.1989.30.4.2.36",3
"FM",2,36,1989,30,4,2,15.1,"FM.1989.36","FM.1989.30.4.2.36",4
"FM",2,36,1989,30,4,2,15.1,"FM.1989.36","FM.1989.30.4.2.36",3
"FM",2,36,1989,30,4,2,15.1,"FM.1989.36","FM.1989.30.4.2.36",4
"FM",2,36,1989,30,4,2,15.1,"FM.1989.36","FM.1989.30.4.2.36",4
"FM",2,36,1989,30,4,2,15.1,"FM.1989.36","FM.1989.30.4.2.36",3
"FM",2,36,1989,30,4,2,15.1,"FM.1989.36","FM.1989.30.4.2.36",3
"FM",2,36,1989,30,4,2,15.1,"FM.1989.36","FM.1989.30.4.2.36",5
"FM",2,36,1989,30,4,2,15.1,"FM.1989.36","FM.1989.30.4.2.36",3
"FM",2,36,1989,30,4,2,15.1,"FM.1989.36","FM.1989.30.4.2.36",4
"FM",2,36,1989,30,4,2,15.1,"FM.1989.36","FM.1989.30.4.2.36",3
"FM",2,36,1989,30,4,2,15.1,"FM.1989.36","FM.1989.30.4.2.36",3
"FM",2,36,1989,30,4,2,15.1,"FM.1989.36","FM.1989.30.4.2.36",3
"FM",2,36,1989,30,4,2,15.1,"FM.1989.36","FM.1989.30.4.2.36",3
"FM",2,36,1989,31,2,2,15.1,"FM.1989.36","FM.1989.31.2.2.36",4
"FM",2,36,1989,31,2,2,15.1,"FM.1989.36","FM.1989.31.2.2.36",3
"FM",2,36,1989,31,2,2,15.1,"FM.1989.36","FM.1989.31.2.2.36",4
"FM",2,36,1989,31,2,2,15.1,"FM.1989.36","FM.1989.31.2.2.36",3
"FM",2,36,1989,31,3,2,15.1,"FM.1989.36","FM.1989.31.3.2.36",4
"FM",2,36,1989,31,3,2,15.1,"FM.1989.36","FM.1989.31.3.2.36",3
"FM",2,36,1989,31,3,2,15.1,"FM.1989.36","FM.1989.31.3.2.36",3
"FM",2,36,1989,31,3,2,15.1,"FM.1989.36","FM.1989.31.3.2.36",3
"FM",2,36,1989,31,3,2,15.1,"FM.1989.36","FM.1989.31.3.2.36",3
"FM",2,36,1989,31,3,2,15.1,"FM.1989.36","FM.1989.31.3.2.36",3
"FM",2,36,1989,31,4,2,15.1,"FM.1989.36","FM.1989.31.4.2.36",3
"FM",2,36,1989,31,4,2,15.1,"FM.1989.36","FM.1989.31.4.2.36",3
